x,y
-33080.8150650649,-4831.3259060556
-33081.4768975042,-4832.0755038832
-33082.1471038506,-4832.8176786963
-33082.8173101970,-4833.5598535094
-33083.4875165434,-4834.3020283226
-33084.1577228898,-4835.0442031357
-33084.8279292363,-4835.7863779488
-33085.4981355826,-4836.5285527619
-33086.1683419291,-4837.2707275751
-33086.8385482755,-4838.0129023882
-33087.5087546219,-4838.7550772013
-33088.1789609683,-4839.4972520145
-33088.8491673147,-4840.2394268276
-33089.5193736611,-4840.9816016407
-33090.1895800075,-4841.7237764538
-33090.8597863539,-4842.4659512670
-33091.5299927003,-4843.2081260801
-33092.2001990467,-4843.9503008932
-33092.8704053931,-4844.6924757064
-33093.5406117395,-4845.4346505195
-33094.2108180859,-4846.1768253326
-33094.8810244323,-4846.9190001457
-33095.5512307787,-4847.6611749589
-33096.2214371251,-4848.4033497720
-33096.8916434715,-4849.1455245851
-33097.5618498179,-4849.8876993983
-33098.2320561643,-4850.6298742114
-33098.9022625107,-4851.3720490245
-33099.5724688571,-4852.1142238377
-33100.2426752035,-4852.8563986508
-33100.9128815499,-4853.5985734639
-33101.5830878963,-4854.3407482770
-33102.2532942427,-4855.0829230902
-33102.9235005891,-4855.8250979033
-33103.5937069355,-4856.5672727164
-33104.2639132819,-4857.3094475296
-33104.9341196283,-4858.0516223427
-33105.6043259747,-4858.7937971558
-33106.2745323211,-4859.5359719689
-33106.9447386675,-4860.2781467821
-33107.6149450139,-4861.0203215952
-33108.2851513603,-4861.7624964083
-33108.9553577067,-4862.5046712215
-33109.6255640531,-4863.2468460346
-33110.2957703995,-4863.9890208477
-33110.9659767459,-4864.7311956608
-33111.6361830923,-4865.4733704740
-33112.3063894387,-4866.2155452871
-33112.9765957851,-4866.9577201002
-33113.6409904393,-4867.7048699648
-33114.2709457066,-4868.4815013839
-33114.9009009740,-4869.2581328030
-33115.5308562413,-4870.0347642222
-33116.1608115086,-4870.8113956413
-33116.7907667760,-4871.5880270604
-33117.4207220433,-4872.3646584795
-33118.0506773106,-4873.1412898986
-33118.6806325779,-4873.9179213178
-33119.3105878453,-4874.6945527369
-33119.9405431126,-4875.4711841560
-33120.5704983799,-4876.2478155751
-33121.2004536472,-4877.0244469942
-33121.8304089146,-4877.8010784134
-33122.4603641819,-4878.5777098325
-33123.0903194492,-4879.3543412516
-33123.7202747165,-4880.1309726707
-33124.3502299839,-4880.9076040899
-33124.9801852512,-4881.6842355090
-33125.6101405185,-4882.4608669281
-33126.2400957858,-4883.2374983472
-33126.8700510532,-4884.0141297663
-33127.5000063205,-4884.7907611855
-33128.1299615878,-4885.5673926046
-33128.7599168551,-4886.3440240237
-33129.3898721225,-4887.1206554428
-33130.0198273898,-4887.8972868620
-33130.6497826571,-4888.6739182811
-33131.2797379245,-4889.4505497002
-33131.9096931918,-4890.2271811193
-33132.5396484591,-4891.0038125384
-33133.1696037264,-4891.7804439576
-33133.7995589938,-4892.5570753767
-33134.4295142611,-4893.3337067958
-33135.0594695284,-4894.1103382149
-33135.6894247957,-4894.8869696341
-33136.3193800631,-4895.6636010532
-33136.9493353304,-4896.4402324723
-33137.5792905977,-4897.2168638914
-33138.2092458650,-4897.9934953105
-33138.8392011324,-4898.7701267297
-33139.4691563997,-4899.5467581488
-33140.0991116670,-4900.3233895679
-33140.7290669344,-4901.1000209870
-33141.3590222017,-4901.8766524062
-33141.9889774690,-4902.6532838253
-33142.6189327363,-4903.4299152444
-33143.2488880037,-4904.2065466635
-33143.8788432710,-4904.9831780826
-33144.5087985383,-4905.7598095018
-33145.1387538056,-4906.5364409209
-33145.7687090730,-4907.3130723400
-33146.3986643403,-4908.0897037591
-33147.0286196076,-4908.8663351783
-33147.6585748749,-4909.6429665974
-33148.2885301423,-4910.4195980165
-33148.9184854096,-4911.1962294356
-33149.5484406769,-4911.9728608547
-33150.1748117128,-4912.7523686840
-33150.7966228684,-4913.5355358990
-33151.4184340241,-4914.3187031141
-33152.0402451797,-4915.1018703291
-33152.6620563354,-4915.8850375441
-33153.2838674910,-4916.6682047592
-33153.9056786467,-4917.4513719742
-33154.5274898024,-4918.2345391892
-33155.1493009580,-4919.0177064043
-33155.7711121137,-4919.8008736193
-33156.3929232693,-4920.5840408343
-33157.0147344250,-4921.3672080494
-33157.6365455806,-4922.1503752644
-33158.2583567363,-4922.9335424794
-33158.8801678919,-4923.7167096945
-33159.5019790476,-4924.4998769095
-33160.1237902033,-4925.2830441245
-33160.7456013589,-4926.0662113396
-33161.3674125146,-4926.8493785546
-33161.9892236702,-4927.6325457696
-33162.6110348259,-4928.4157129847
-33163.2328459815,-4929.1988801997
-33163.8546571372,-4929.9820474147
-33164.4764682928,-4930.7652146298
-33165.0982794485,-4931.5483818448
-33165.7200906041,-4932.3315490598
-33166.3419017598,-4933.1147162749
-33166.9637129155,-4933.8978834899
-33167.5685147406,-4934.6942152887
-33168.1707274761,-4935.4925509457
-33168.7729402115,-4936.2908866026
-33169.3751529470,-4937.0892222596
-33169.9773656825,-4937.8875579166
-33170.5795784180,-4938.6858935736
-33171.1817911534,-4939.4842292306
-33171.7840038889,-4940.2825648876
-33172.3862166244,-4941.0809005446
-33172.9884293599,-4941.8792362016
-33173.5906420954,-4942.6775718586
-33174.1928548308,-4943.4759075156
-33174.7950675663,-4944.2742431726
-33175.3972803018,-4945.0725788296
-33175.9994930373,-4945.8709144866
-33176.6017057727,-4946.6692501436
-33177.2039185082,-4947.4675858006
-33177.8061312437,-4948.2659214576
-33178.4083439792,-4949.0642571146
-33179.0105567147,-4949.8625927715
-33179.6127694501,-4950.6609284285
-33180.2149821856,-4951.4592640855
-33180.8171949211,-4952.2575997425
-33181.4194076566,-4953.0559353995
-33182.0216203920,-4953.8542710565
-33182.6238331275,-4954.6526067135
-33183.2260458630,-4955.4509423705
-33183.8282585985,-4956.2492780275
-33184.4304713340,-4957.0476136845
-33185.0326840694,-4957.8459493415
-33185.6348968049,-4958.6442849985
-33186.2371095404,-4959.4426206555
-33186.8393222759,-4960.2409563125
-33187.4415350114,-4961.0392919695
-33188.0437477468,-4961.8376276265
-33188.6459604823,-4962.6359632834
-33189.2481732178,-4963.4342989404
-33189.8503859533,-4964.2326345974
-33190.4525986887,-4965.0309702544
-33191.0548114242,-4965.8293059114
-33191.6570241597,-4966.6276415684
-33192.2592368952,-4967.4259772254
-33192.8614496307,-4968.2243128824
-33193.4636623661,-4969.0226485394
-33194.0658751016,-4969.8209841964
-33194.6680878371,-4970.6193198534
-33195.2703005726,-4971.4176555104
-33195.8290044807,-4972.2466948996
-33196.3793673884,-4973.0816204471
-33196.9297302961,-4973.9165459945
-33197.4800932038,-4974.7514715420
-33198.0304561115,-4975.5863970895
-33198.5808190192,-4976.4213226370
-33199.1311819269,-4977.2562481845
-33199.6815448346,-4978.0911737319
-33200.2319077423,-4978.9260992794
-33200.7822706500,-4979.7610248269
-33201.3326335577,-4980.5959503744
-33201.8829964654,-4981.4308759218
-33202.4333593731,-4982.2658014693
-33202.9837222808,-4983.1007270168
-33203.5340851885,-4983.9356525643
-33204.0844480962,-4984.7705781117
-33204.6348110039,-4985.6055036592
-33205.1851739116,-4986.4404292067
-33205.7355368193,-4987.2753547542
-33206.2858997270,-4988.1102803016
-33206.8362626347,-4988.9452058491
-33207.3866255424,-4989.7801313966
-33207.9369884501,-4990.6150569441
-33208.4873513578,-4991.4499824915
-33209.0377142655,-4992.2849080390
-33209.5880771732,-4993.1198335865
-33210.1384400809,-4993.9547591340
-33210.6888029886,-4994.7896846815
-33211.2391658963,-4995.6246102289
-33211.7895288040,-4996.4595357764
-33212.3398917117,-4997.2944613239
-33212.8902546194,-4998.1293868714
-33213.4406175271,-4998.9643124188
-33213.9909804348,-4999.7992379663
-33214.5413433425,-5000.6341635138
-33215.0917062502,-5001.4690890613
-33215.6420691579,-5002.3040146087
-33216.1924320656,-5003.1389401562
-33216.7427949733,-5003.9738657037
-33217.2931578810,-5004.8087912512
-33217.8435207887,-5005.6437167986
-33218.3938836964,-5006.4786423461
-33218.9442466041,-5007.3135678936
-33219.4946095118,-5008.1484934411
-33220.0449724195,-5008.9834189885
-33220.5953353272,-5009.8183445360
-33221.1456982349,-5010.6532700835
-33221.6960611426,-5011.4881956310
-33222.2464240503,-5012.3231211784
-33222.7967869580,-5013.1580467259
-33223.3471498657,-5013.9929722734
-33223.8975127734,-5014.8278978209
-33224.4478756811,-5015.6628233684
-33224.9982385888,-5016.4977489158
-33225.5486014965,-5017.3326744633
-33226.0989644042,-5018.1676000108
-33226.6493273119,-5019.0025255583
-33227.1996902196,-5019.8374511057
-33227.7500531273,-5020.6723766532
-33228.3004160350,-5021.5073022007
-33228.8507789427,-5022.3422277482
-33229.4011418504,-5023.1771532956
-33229.9515047581,-5024.0120788431
-33230.5018676658,-5024.8470043906
-33231.0522305735,-5025.6819299381
-33231.6025934812,-5026.5168554855
-33232.1529563889,-5027.3517810330
-33232.7033192966,-5028.1867065805
-33233.2536822043,-5029.0216321280
-33233.7683171139,-5029.8777494769
-33234.2371115018,-5030.7610567972
-33234.7059058896,-5031.6443641174
-33235.1747002774,-5032.5276714376
-33235.6434946652,-5033.4109787578
-33236.1122890530,-5034.2942860780
-33236.5810834409,-5035.1775933982
-33237.0498778287,-5036.0609007185
-33237.5186722165,-5036.9442080387
-33237.9874666043,-5037.8275153589
-33238.4562609922,-5038.7108226791
-33238.9250553800,-5039.5941299993
-33239.3938497678,-5040.4774373195
-33239.8626441556,-5041.3607446397
-33240.3314385435,-5042.2440519600
-33240.8002329313,-5043.1273592802
-33241.2690273191,-5044.0106666004
-33241.7378217069,-5044.8939739206
-33242.2066160948,-5045.7772812408
-33242.6754104826,-5046.6605885610
-33243.1442048704,-5047.5438958812
-33243.6129992582,-5048.4272032015
-33244.0817936460,-5049.3105105217
-33244.5505880339,-5050.1938178419
-33245.0193824217,-5051.0771251621
-33245.4881768095,-5051.9604324823
-33245.9569711973,-5052.8437398025
-33246.4257655852,-5053.7270471227
-33246.8945599730,-5054.6103544430
-33247.3633543608,-5055.4936617632
-33247.8321487486,-5056.3769690834
-33248.3009431365,-5057.2602764036
-33248.7697375243,-5058.1435837238
-33249.2385319121,-5059.0268910440
-33249.7073262999,-5059.9101983643
-33250.1761206878,-5060.7935056845
-33250.6449150756,-5061.6768130047
-33251.1137094634,-5062.5601203249
-33251.5825038512,-5063.4434276451
-33252.0512982391,-5064.3267349653
-33252.5200926269,-5065.2100422855
-33252.9888870147,-5066.0933496058
-33253.4576814025,-5066.9766569260
-33253.9264757903,-5067.8599642462
-33254.3952701782,-5068.7432715664
-33254.8640645660,-5069.6265788866
-33255.3328589538,-5070.5098862068
-33255.8016533416,-5071.3931935270
-33256.2704477295,-5072.2765008473
-33256.7392421173,-5073.1598081675
-33257.2080365051,-5074.0431154877
-33257.6768308929,-5074.9264228079
-33258.1456252808,-5075.8097301281
-33258.6144196686,-5076.6930374483
-33259.0832140564,-5077.5763447685
-33259.5520084442,-5078.4596520888
-33260.0208028321,-5079.3429594090
-33260.4895972199,-5080.2262667292
-33260.9583916077,-5081.1095740494
-33261.4271859955,-5081.9928813696
-33261.8959803833,-5082.8761886898
-33262.3647747712,-5083.7594960101
-33262.8335691590,-5084.6428033303
-33263.3023635468,-5085.5261106505
-33263.7711579346,-5086.4094179707
-33264.2399523225,-5087.2927252909
-33264.6771071880,-5088.1913358626
-33265.0785392934,-5089.1072246467
-33265.4799713987,-5090.0231134308
-33265.8814035041,-5090.9390022149
-33266.2828356094,-5091.8548909989
-33266.6842677148,-5092.7707797830
-33267.0856998202,-5093.6866685671
-33267.4871319255,-5094.6025573511
-33267.8885640309,-5095.5184461352
-33268.2899961362,-5096.4343349193
-33268.6914282416,-5097.3502237034
-33269.0928603470,-5098.2661124874
-33269.4942924523,-5099.1820012715
-33269.8957245577,-5100.0978900556
-33270.2971566630,-5101.0137788396
-33270.6985887684,-5101.9296676237
-33271.1000208738,-5102.8455564078
-33271.5014529791,-5103.7614451919
-33271.9028850845,-5104.6773339759
-33272.3043171898,-5105.5932227600
-33272.7057492952,-5106.5091115441
-33273.1071814006,-5107.4250003281
-33273.5086135059,-5108.3408891122
-33273.9100456113,-5109.2567778963
-33274.3114777166,-5110.1726666803
-33274.7129098220,-5111.0885554644
-33275.1143419273,-5112.0044442485
-33275.5157740327,-5112.9203330326
-33275.8771107270,-5113.8521763490
-33276.2146805573,-5114.7934768375
-33276.5522503877,-5115.7347773260
-33276.8898202180,-5116.6760778145
-33277.2273900484,-5117.6173783030
-33277.5649598787,-5118.5586787915
-33277.9025297091,-5119.4999792800
-33278.2400995395,-5120.4412797685
-33278.5776693698,-5121.3825802570
-33278.9152392002,-5122.3238807455
-33279.2528090305,-5123.2651812339
-33279.5903788609,-5124.2064817224
