x,y
-27158.2646731600,-5361.1216866079
-27157.8118077031,-5362.0132654760
-27157.3589422463,-5362.9048443441
-27156.9060767895,-5363.7964232122
-27156.4532113327,-5364.6880020803
-27156.0003458759,-5365.5795809484
-27155.5474804191,-5366.4711598165
-27155.0946149623,-5367.3627386846
-27154.6417495055,-5368.2543175527
-27154.1888840487,-5369.1458964208
-27153.7360185919,-5370.0374752889
-27153.2831531351,-5370.9290541569
-27152.8302876782,-5371.8206330250
-27152.3774222214,-5372.7122118931
-27151.9245567646,-5373.6037907612
-27151.4716913078,-5374.4953696293
-27151.0188258510,-5375.3869484974
-27150.5659603942,-5376.2785273655
-27150.1130949374,-5377.1701062336
-27149.6602294806,-5378.0616851017
-27149.2073640238,-5378.9532639698
-27148.7544985670,-5379.8448428379
-27148.3016331102,-5380.7364217060
-27147.8487676533,-5381.6280005741
-27147.3959021965,-5382.5195794422
-27146.9430367397,-5383.4111583102
-27146.4901712829,-5384.3027371783
-27146.0373058261,-5385.1943160464
-27145.5844403693,-5386.0858949145
-27145.1315749125,-5386.9774737826
-27144.6787094557,-5387.8690526507
-27144.2258439989,-5388.7606315188
-27143.7729785421,-5389.6522103869
-27143.3201130853,-5390.5437892550
-27142.8672476284,-5391.4353681231
-27142.4143821716,-5392.3269469912
-27141.9615167148,-5393.2185258593
-27141.5086512580,-5394.1101047274
-27141.0557858012,-5395.0016835954
-27140.6029203444,-5395.8932624635
-27140.1500548876,-5396.7848413316
-27139.6971894308,-5397.6764201997
-27139.2443239740,-5398.5679990678
-27138.7914585172,-5399.4595779359
-27138.3385930604,-5400.3511568040
-27137.8857276035,-5401.2427356721
-27137.4328621467,-5402.1343145402
-27136.9799966899,-5403.0258934083
-27136.5271312331,-5403.9174722764
-27136.0742657763,-5404.8090511445
-27135.6214003195,-5405.7006300126
-27135.1685348627,-5406.5922088807
-27134.7156694059,-5407.4837877487
-27134.2628039491,-5408.3753666168
-27133.8099384923,-5409.2669454849
-27133.3570730355,-5410.1585243530
-27132.9042075787,-5411.0501032211
-27132.4513421218,-5411.9416820892
-27131.9984766650,-5412.8332609573
-27131.5456112082,-5413.7248398254
-27131.0927457514,-5414.6164186935
-27130.6398802946,-5415.5079975616
-27130.2022522467,-5416.4069252390
-27129.7864924864,-5417.3163997146
-27129.3707327262,-5418.2258741902
-27128.9549729659,-5419.1353486658
-27128.5392132056,-5420.0448231413
-27128.1234534454,-5420.9542976169
-27127.7076936851,-5421.8637720925
-27127.2919339248,-5422.7732465681
-27126.8761741646,-5423.6827210437
-27126.4604144043,-5424.5921955193
-27126.0446546440,-5425.5016699949
-27125.6288948838,-5426.4111444705
-27125.2131351235,-5427.3206189460
-27124.7973753632,-5428.2300934216
-27124.3816156030,-5429.1395678972
-27123.9658558427,-5430.0490423728
-27123.5500960824,-5430.9585168484
-27123.1343363222,-5431.8679913240
-27122.7185765619,-5432.7774657996
-27122.3028168016,-5433.6869402751
-27121.8870570414,-5434.5964147507
-27121.4712972811,-5435.5058892263
-27121.0555375208,-5436.4153637019
-27120.6397777606,-5437.3248381775
-27120.2240180003,-5438.2343126531
-27119.8082582400,-5439.1437871287
-27119.3924984798,-5440.0532616042
-27118.9767387195,-5440.9627360798
-27118.5609789592,-5441.8722105554
-27118.1452191989,-5442.7816850310
-27117.7294594387,-5443.6911595066
-27117.3136996784,-5444.6006339822
-27116.8979399181,-5445.5101084578
-27116.4821801579,-5446.4195829333
-27116.0664203976,-5447.3290574089
-27115.6506606373,-5448.2385318845
-27115.2349008771,-5449.1480063601
-27114.8191411168,-5450.0574808357
-27114.4033813565,-5450.9669553113
-27113.9876215963,-5451.8764297869
-27113.5718618360,-5452.7859042624
-27113.1561020757,-5453.6953787380
-27112.7403423155,-5454.6048532136
-27112.3245825552,-5455.5143276892
-27111.9088227949,-5456.4238021648
-27111.4930630347,-5457.3332766404
-27111.0773032744,-5458.2427511160
-27110.6615435141,-5459.1522255915
-27110.2457837539,-5460.0617000671
-27109.8300239936,-5460.9711745427
-27109.4142642333,-5461.8806490183
-27108.9985044731,-5462.7901234939
-27108.5827447128,-5463.6995979695
-27108.1669849525,-5464.6090724451
-27107.7512251923,-5465.5185469206
-27107.3354654320,-5466.4280213962
-27106.9197056717,-5467.3374958718
-27106.5039459115,-5468.2469703474
-27106.0881861512,-5469.1564448230
-27105.6724263909,-5470.0659192986
-27105.2566666306,-5470.9753937742
-27104.8409068704,-5471.8848682497
-27104.4251471101,-5472.7943427253
-27104.0093873498,-5473.7038172009
-27103.5936275896,-5474.6132916765
-27103.1778678293,-5475.5227661521
-27102.7621080690,-5476.4322406277
-27102.3463483088,-5477.3417151033
-27101.9305885485,-5478.2511895788
-27101.5148287882,-5479.1606640544
-27101.0990690280,-5480.0701385300
-27100.6833092677,-5480.9796130056
-27100.2675495074,-5481.8890874812
-27099.8517897472,-5482.7985619568
-27099.4360299869,-5483.7080364324
-27099.0202702266,-5484.6175109079
-27098.6045104664,-5485.5269853835
-27098.1887507061,-5486.4364598591
-27097.7729909458,-5487.3459343347
-27097.3572311856,-5488.2554088103
-27096.9414714253,-5489.1648832859
-27096.5257116650,-5490.0743577615
-27096.1099519048,-5490.9838322370
-27095.6941921445,-5491.8933067126
-27095.2784323842,-5492.8027811882
-27094.8626726240,-5493.7122556638
-27094.4469128637,-5494.6217301394
-27094.0311531034,-5495.5312046150
-27093.6153933431,-5496.4406790906
-27093.1996335829,-5497.3501535661
-27092.7838738226,-5498.2596280417
-27092.3681140623,-5499.1691025173
-27091.9523543021,-5500.0785769929
-27091.5365945418,-5500.9880514685
-27091.1208347815,-5501.8975259441
-27090.7050750213,-5502.8070004197
-27090.2893152610,-5503.7164748952
-27089.8735555007,-5504.6259493708
-27089.4577957405,-5505.5354238464
-27089.0420359802,-5506.4448983220
-27088.6262762199,-5507.3543727976
-27088.2105164597,-5508.2638472732
-27087.7947566994,-5509.1733217488
-27087.3789969391,-5510.0827962243
-27086.9632371789,-5510.9922706999
-27086.5474774186,-5511.9017451755
-27086.1317176583,-5512.8112196511
-27085.7159578981,-5513.7206941267
-27085.3001981378,-5514.6301686023
-27084.8844383775,-5515.5396430779
-27084.4686786173,-5516.4491175534
-27084.0529188570,-5517.3585920290
-27083.6371590967,-5518.2680665046
-27083.2213993365,-5519.1775409802
-27082.8056395762,-5520.0870154558
-27082.3898798159,-5520.9964899314
-27081.9741200556,-5521.9059644070
-27081.5583602954,-5522.8154388825
-27081.1426005351,-5523.7249133581
-27080.7268407748,-5524.6343878337
-27080.3110810146,-5525.5438623093
-27079.8953212543,-5526.4533367849
-27079.4795614940,-5527.3628112605
-27079.0638017338,-5528.2722857361
-27078.6480419735,-5529.1817602116
-27078.2322822132,-5530.0912346872
-27077.8165224530,-5531.0007091628
-27077.4007626927,-5531.9101836384
-27076.9850029324,-5532.8196581140
-27076.5692431722,-5533.7291325896
-27076.1534834119,-5534.6386070652
-27075.7377236516,-5535.5480815407
-27075.3219638914,-5536.4575560163
-27074.9062041311,-5537.3670304919
-27074.4904443708,-5538.2765049675
-27074.0746846106,-5539.1859794431
-27073.6589248503,-5540.0954539187
-27073.2431650900,-5541.0049283943
-27072.8274053298,-5541.9144028698
-27072.4116455695,-5542.8238773454
-27071.9958858092,-5543.7333518210
-27071.5801260490,-5544.6428262966
-27071.1643662887,-5545.5523007722
-27070.7486065284,-5546.4617752478
-27070.3328467682,-5547.3712497234
-27069.9170870079,-5548.2807241989
-27069.5013272476,-5549.1901986745
-27069.0855674873,-5550.0996731501
-27068.6698077271,-5551.0091476257
-27068.2540479668,-5551.9186221013
-27067.8391995175,-5552.8285061500
-27067.4351071470,-5553.7432243340
-27067.0310147766,-5554.6579425180
-27066.6269224061,-5555.5726607020
-27066.2228300357,-5556.4873788860
-27065.8187376652,-5557.4020970700
-27065.4146452948,-5558.3168152540
-27065.0105529244,-5559.2315334380
-27064.6064605539,-5560.1462516220
-27064.2023681835,-5561.0609698060
-27063.7982758130,-5561.9756879900
-27063.3941834426,-5562.8904061740
-27062.9900910721,-5563.8051243580
-27062.5859987017,-5564.7198425420
-27062.1819063313,-5565.6345607260
-27061.7778139608,-5566.5492789100
-27061.3737215904,-5567.4639970940
-27060.9696292199,-5568.3787152780
-27060.5655368495,-5569.2934334620
-27060.1614444790,-5570.2081516460
-27059.7573521086,-5571.1228698300
-27059.3532597381,-5572.0375880141
-27058.9491673677,-5572.9523061981
-27058.5450749973,-5573.8670243821
-27058.1409826268,-5574.7817425661
-27057.7368902564,-5575.6964607501
-27057.3327978859,-5576.6111789341
-27056.9287055155,-5577.5258971181
-27056.5246131450,-5578.4406153021
-27056.1205207746,-5579.3553334861
-27055.7164284041,-5580.2700516701
-27055.3123360337,-5581.1847698541
-27054.9082436633,-5582.0994880381
-27054.5041512928,-5583.0142062221
-27054.1000589224,-5583.9289244061
-27053.6959665519,-5584.8436425901
-27053.2918741815,-5585.7583607741
-27052.8877818110,-5586.6730789581
-27052.4836894406,-5587.5877971421
-27052.0795970702,-5588.5025153261
-27051.6755046997,-5589.4172335101
-27051.2714123293,-5590.3319516942
-27050.8673199588,-5591.2466698782
-27050.4632275884,-5592.1613880622
-27050.0591352179,-5593.0761062462
-27049.6550428475,-5593.9908244302
-27049.2509504770,-5594.9055426142
-27048.8468581066,-5595.8202607982
-27048.4427657362,-5596.7349789822
-27048.0386733657,-5597.6496971662
-27047.6345809953,-5598.5644153502
-27047.2304886248,-5599.4791335342
-27046.8263962544,-5600.3938517182
-27046.4223038839,-5601.3085699022
-27046.0182115135,-5602.2232880862
-27045.6141191431,-5603.1380062702
-27045.2100267726,-5604.0527244542
-27044.8059344022,-5604.9674426382
-27044.4018420317,-5605.8821608222
-27043.9977496613,-5606.7968790062
-27043.5936572908,-5607.7115971902
-27043.1895649204,-5608.6263153742
-27042.7854725499,-5609.5410335583
-27042.3813801795,-5610.4557517423
-27041.9772878091,-5611.3704699263
-27041.5731954386,-5612.2851881103
-27041.1691030682,-5613.1999062943
-27040.7650106977,-5614.1146244783
-27040.3609183273,-5615.0293426623
-27039.9568259568,-5615.9440608463
-27039.5527335864,-5616.8587790303
-27039.1486412159,-5617.7734972143
-27038.7445488455,-5618.6882153983
-27038.3404564751,-5619.6029335823
-27037.9363641046,-5620.5176517663
-27037.5322717342,-5621.4323699503
-27037.1281793637,-5622.3470881343
-27036.7240869933,-5623.2618063183
-27036.3199946228,-5624.1765245023
-27035.9159022524,-5625.0912426863
-27035.5118098820,-5626.0059608703
-27035.1077175115,-5626.9206790543
-27034.7036251411,-5627.8353972383
-27034.2995327706,-5628.7501154224
-27033.8954404002,-5629.6648336064
-27033.4913480297,-5630.5795517904
-27033.0872556593,-5631.4942699744
-27032.6831632888,-5632.4089881584
-27032.2790709184,-5633.3237063424
-27031.8749785480,-5634.2384245264
-27031.4708861775,-5635.1531427104
-27031.0667938071,-5636.0678608944
-27030.6627014366,-5636.9825790784
-27030.2586090662,-5637.8972972624
-27029.8545166957,-5638.8120154464
-27029.4504243253,-5639.7267336304
-27029.0463319549,-5640.6414518144
-27028.6422395844,-5641.5561699984
-27028.2381472140,-5642.4708881824
-27027.8340548435,-5643.3856063664
-27027.4299624731,-5644.3003245504
-27027.0258701026,-5645.2150427344
-27026.6217777322,-5646.1297609184
-27026.2176853617,-5647.0444791024
-27025.8135929913,-5647.9591972865
-27025.4095006209,-5648.8739154705
-27025.0054082504,-5649.7886336545
-27024.6013158800,-5650.7033518385
-27024.1972235095,-5651.6180700225
-27023.7931311391,-5652.5327882065
-27023.3890387686,-5653.4475063905
-27022.9849463982,-5654.3622245745
-27022.5808540278,-5655.2769427585
-27022.1767616573,-5656.1916609425
-27021.7726692869,-5657.1063791265
-27021.3685769164,-5658.0210973105
-27020.9644845460,-5658.9358154945
-27020.5603921755,-5659.8505336785
-27020.1562998051,-5660.7652518625
-27019.7600688980,-5661.6833995125
-27019.3644750225,-5662.6018250597
-27018.9688811470,-5663.5202506069
-27018.5732872715,-5664.4386761540
-27018.1776933961,-5665.3571017012
-27017.7820995206,-5666.2755272483
-27017.3865056451,-5667.1939527955
-27016.9909117696,-5668.1123783427
-27016.5953178941,-5669.0308038898
-27016.1997240187,-5669.9492294370
-27015.8041301432,-5670.8676549842
-27015.4085362677,-5671.7860805313
-27015.0129423922,-5672.7045060785
-27014.6173485168,-5673.6229316257
-27014.2217546413,-5674.5413571728
-27013.8261607658,-5675.4597827200
-27013.4305668903,-5676.3782082672
-27013.0349730148,-5677.2966338143
-27012.6393791394,-5678.2150593615
-27012.2437852639,-5679.1334849086
-27011.8481913884,-5680.0519104558
-27011.4525975129,-5680.9703360030
-27011.0570036374,-5681.8887615501
-27010.6614097620,-5682.8071870973
-27010.2658158865,-5683.7256126445
-27009.8702220110,-5684.6440381916
-27009.4746281355,-5685.5624637388
-27009.0790342601,-5686.4808892860
-27008.6834403846,-5687.3993148331
-27008.2878465091,-5688.3177403803
-27007.8922526336,-5689.2361659274
-27007.4966587581,-5690.1545914746
-27007.1010648827,-5691.0730170218
-27006.7054710072,-5691.9914425689
-27006.3098771317,-5692.9098681161
-27005.9142832562,-5693.8282936633
-27005.5186893807,-5694.7467192104
-27005.1230955053,-5695.6651447576
-27004.7275016298,-5696.5835703048
-27004.3319077543,-5697.5019958519
-27003.9363138788,-5698.4204213991
-27003.5407200033,-5699.3388469463
-27003.1451261279,-5700.2572724934
-27002.7495322524,-5701.1756980406
-27002.3539383769,-5702.0941235877
-27001.9583445014,-5703.0125491349
-27001.5627506260,-5703.9309746821
-27001.1671567505,-5704.8494002292
-27000.7715628750,-5705.7678257764
-27000.3759689995,-5706.6862513236
-26999.9803751240,-5707.6046768707
-26999.5847812486,-5708.5231024179
-26999.1891873731,-5709.4415279651
-26998.7935934976,-5710.3599535122
-26998.3979996221,-5711.2783790594
-26998.0024057466,-5712.1968046066
-26997.6068118712,-5713.1152301537
-26997.2112179957,-5714.0336557009
-26996.8156241202,-5714.9520812480
-26996.4200302447,-5715.8705067952
-26996.0244363693,-5716.7889323424
-26995.6288424938,-5717.7073578895
-26995.2332486183,-5718.6257834367
-26994.8376547428,-5719.5442089839
-26994.4420608673,-5720.4626345310
-26994.0464669919,-5721.3810600782
-26993.6508731164,-5722.2994856254
-26993.2552792409,-5723.2179111725
-26992.8596853654,-5724.1363367197
-26992.4640914899,-5725.0547622668
-26992.0684976145,-5725.9731878140
-26991.6729037390,-5726.8916133612
-26991.2773098635,-5727.8100389083
-26990.8817159880,-5728.7284644555
-26990.4861221125,-5729.6468900027
-26990.0905282371,-5730.5653155498
-26989.6949343616,-5731.4837410970
-26989.2993404861,-5732.4021666442
-26988.9037466106,-5733.3205921913
-26988.5081527352,-5734.2390177385
-26988.1125588597,-5735.1574432857
-26987.7169649842,-5736.0758688328
-26987.3213711087,-5736.9942943800
-26986.9257772332,-5737.9127199271
-26986.5301833578,-5738.8311454743
-26986.1345894823,-5739.7495710215
-26985.7389956068,-5740.6679965686
-26985.3434017313,-5741.5864221158
-26984.9478078558,-5742.5048476630
-26984.5522139804,-5743.4232732101
-26984.1566201049,-5744.3416987573
-26983.7610262294,-5745.2601243045
-26983.3654323539,-5746.1785498516
-26982.9698384785,-5747.0969753988
-26982.5742446030,-5748.0154009460
-26982.1786507275,-5748.9338264931
-26981.7830568520,-5749.8522520403
-26981.3874629765,-5750.7706775874
-26980.9918691011,-5751.6891031346
-26980.5962752256,-5752.6075286818
-26980.2006813501,-5753.5259542289
-26979.8050874746,-5754.4443797761
-26979.4094935991,-5755.3628053233
-26979.0138997237,-5756.2812308704
-26978.6183058482,-5757.1996564176
-26978.2227119727,-5758.1180819648
-26977.8271180972,-5759.0365075119
-26977.4315242218,-5759.9549330591
-26977.0359303463,-5760.8733586063
-26976.6403364708,-5761.7917841534
-26976.2447425953,-5762.7102097006
-26975.8491487198,-5763.6286352477
-26975.4535548444,-5764.5470607949
-26975.0579609689,-5765.4654863421
-26974.6623670934,-5766.3839118892
-26974.2667732179,-5767.3023374364
-26973.8711793424,-5768.2207629836
-26973.4755854670,-5769.1391885307
-26973.0799915915,-5770.0576140779
-26972.6843977160,-5770.9760396251
-26972.2888038405,-5771.8944651722
-26971.8932099650,-5772.8128907194
-26971.4976160896,-5773.7313162665
-26971.1020222141,-5774.6497418137
-26970.7064283386,-5775.5681673609
-26970.3108344631,-5776.4865929080
-26969.9152405877,-5777.4050184552
-26969.5196467122,-5778.3234440024
-26969.1240528367,-5779.2418695495
-26968.7284589612,-5780.1602950967
-26968.3328650857,-5781.0787206439
-26967.9372712103,-5781.9971461910
-26967.5416773348,-5782.9155717382
-26967.1460834593,-5783.8339972854
-26966.7504895838,-5784.7524228325
-26966.3548957083,-5785.6708483797
-26965.9593018329,-5786.5892739268
-26965.5637079574,-5787.5076994740
-26965.1681140819,-5788.4261250212
-26964.7725202064,-5789.3445505683
-26964.3769263309,-5790.2629761155
-26963.9813324555,-5791.1814016627
-26963.5857385800,-5792.0998272098
-26963.1901447045,-5793.0182527570
-26962.7945508290,-5793.9366783042
-26962.3989569536,-5794.8551038513
-26962.0033630781,-5795.7735293985
-26961.6077692026,-5796.6919549457
-26961.2121753271,-5797.6103804928
-26960.8165814516,-5798.5288060400
-26960.4209875762,-5799.4472315871
-26960.0253937007,-5800.3656571343
-26959.6297998252,-5801.2840826815
-26959.2342059497,-5802.2025082286
-26958.8386120742,-5803.1209337758
-26958.4430181988,-5804.0393593230
-26958.0474243233,-5804.9577848701
-26957.6518304478,-5805.8762104173
-26957.2562365723,-5806.7946359645
-26956.8606426969,-5807.7130615116
-26956.4650488214,-5808.6314870588
-26956.0694549459,-5809.5499126059
-26955.6738610704,-5810.4683381531
-26955.2782671949,-5811.3867637003
-26954.8826733195,-5812.3051892474
-26954.4870794440,-5813.2236147946
-26954.0914855685,-5814.1420403418
-26953.6958916930,-5815.0604658889
-26953.3002978175,-5815.9788914361
-26952.9047039421,-5816.8973169833
-26952.5091100666,-5817.8157425304
-26952.1135161911,-5818.7341680776
-26951.7179223156,-5819.6525936248
-26951.3223284402,-5820.5710191719
-26950.9267345647,-5821.4894447191
-26950.5311406892,-5822.4078702662
-26950.1355468137,-5823.3262958134
-26949.7399529382,-5824.2447213606
-26949.3443590628,-5825.1631469077
-26948.9487651873,-5826.0815724549
-26948.5531713118,-5826.9999980021
-26948.1575774363,-5827.9184235492
-26947.7619835608,-5828.8368490964
-26947.3663896854,-5829.7552746436
-26946.9707958099,-5830.6737001907
-26946.5752019344,-5831.5921257379
-26946.1796080589,-5832.5105512851
-26945.7916974815,-5833.4321627252
-26945.4213048446,-5834.3610380099
-26945.0509122077,-5835.2899132946
-26944.6805195708,-5836.2187885793
-26944.3101269339,-5837.1476638640
-26943.9397342971,-5838.0765391487
-26943.5693416602,-5839.0054144334
-26943.1989490233,-5839.9342897181
-26942.8285563864,-5840.8631650028
-26942.4581637495,-5841.7920402875
-26942.0877711126,-5842.7209155722
-26941.7173784757,-5843.6497908569
-26941.3469858388,-5844.5786661416
-26940.9765932019,-5845.5075414263
-26940.6062005650,-5846.4364167110
-26940.2358079281,-5847.3652919957
-26939.8654152912,-5848.2941672804
-26939.4950226544,-5849.2230425651
-26939.1246300175,-5850.1519178499
-26938.7542373806,-5851.0807931346
-26938.3838447437,-5852.0096684193
-26938.0134521068,-5852.9385437040
-26937.6430594699,-5853.8674189887
-26937.2726668330,-5854.7962942734
-26936.9022741961,-5855.7251695581
-26936.5318815592,-5856.6540448428
-26936.1614889223,-5857.5829201275
-26935.7910962854,-5858.5117954122
-26935.4207036485,-5859.4406706969
-26935.0503110116,-5860.3695459816
-26934.6799183748,-5861.2984212663
-26934.3095257379,-5862.2272965510
-26933.9391331010,-5863.1561718357
-26933.5687404641,-5864.0850471204
-26933.1983478272,-5865.0139224051
